,sgRNA,Lib36_gDNA,Lib36_sorted1,Lib36_sorted2,Lib66_sorted1,Lib66_sorted2,Lib66_gDNA
2692,sll1380_31,0.00010934382669765354,0.0,2.505441164616199e-05,2.427838961117997e-05,5.809736234577443e-05,0.00012683571762393188
2693,slr0756_138,0.0001922580787538272,0.0003740367286993153,0.0,7.801455861725831e-05,4.450733606606112e-05,0.0003603487541993768
2694,slr0091_163,2.6587206299381398e-05,0.0,0.0,0.0,0.0,8.202382908087665e-06
2695,Entry984_56,6.173906601140938e-05,0.0,0.00014669539572535428,8.67547788772831e-05,0.0,3.7072917098701316e-05
2696,sll1717_179,2.9582207799509346e-05,0.0,0.0,0.0,0.0,2.8731510751493518e-05
2697,merR2_115,7.802767066122803e-05,0.0,0.0001100215467940157,2.2012406580803173e-05,0.0,9.40725271379546e-05
2698,glnH/glnP_37,7.97616188981442e-05,0.0,0.0,0.0001786889475382846,3.7372572269211626e-05,0.00012391622540240912
2699,sll0809_36,8.890425505642951e-05,0.0,1.4161189191308953e-05,7.83382704787407e-05,0.0,6.756539141238314e-05
2700,mscL_85,0.00019667176517506837,0.0002499803243874882,0.00011510505060628044,5.114647411421914e-05,2.378254598949831e-05,0.00024111298458067866
2701,Entry1892_12,6.615275243265056e-05,0.0001339275590635209,0.0,0.0,0.0,1.2512109520811694e-05
2702,hypA_59,7.566319579270597e-05,0.0,6.318069023814763e-05,6.506608415796233e-05,1.4269527593698984e-05,5.9316667357922104e-05
2703,slr0609_14,8.596179744226873e-05,0.0004850205226643047,0.00010747979488788333,0.0,1.970553810558431e-05,4.00850916129708e-05
2704,sll1418_13,8.522618303872852e-05,0.0,0.0,0.0,1.2910524965727652e-05,9.198717555115263e-05
2705,Entry1126_97,0.000212277299307314,0.000214764312840905,0.0006078418129807996,0.0001667116086634358,4.654584000801812e-05,0.0004242068539018898
2706,slr0665_214,0.00012242725430347561,0.0,0.0,4.985162666828954e-05,1.7327283506634478e-05,0.00018360362193131825
2707,slr0742_61,7.093424605566184e-06,0.0,6.644865697460354e-05,0.0,0.0,2.7155911774798708e-05
2708,gltB2_15,4.8287831203817215e-05,0.0,0.0,0.0,0.0,4.736065159359093e-05
2709,slr1966_40,0.00013088681994418788,0.0,0.0,4.3377389438641554e-05,6.828988205555942e-05,0.0001937059918407144
2710,crtE_7,5.165063990571525e-05,0.0,0.0,0.0,1.4609278250691816e-05,5.97337376752825e-05
2711,slr1288_22,0.00010661154462736137,0.0,0.00024328196815838452,3.1723762425275164e-05,1.5288779564677483e-05,0.00010945778773391562
2712,petF4_29,8.054977718765156e-05,0.0,0.0,0.0,1.6647782192648815e-05,3.2902213925097415e-05
2713,sll1738_41,0.00010598101799575552,0.0,0.0004901950104683868,0.0002822767432126525,0.00040260452853650713,0.00020561566645867216
2714,sll0384_22,8.433293697728686e-05,0.0008956072027415131,0.0,1.845157610449678e-05,5.6058858403817446e-05,7.233852948884094e-05
2715,rpl31_20,1.450211252693531e-05,0.0,0.0,0.0,2.6160800588448143e-05,1.960230491593832e-05
2716,ssl2717_33,0.0001123388281977815,0.0,0.0,0.00012786618528554786,1.6647782192648815e-05,0.00019880351794178582
2717,Entry1678_51,0.00011916953337351189,0.0,0.0,0.0,1.3250275622720485e-05,9.634324331025004e-05
2718,pntB_19,7.503266916110009e-05,0.0,0.0006692069661431384,0.0003777717423499604,0.001592411329325408,6.733368568051626e-05
2719,Entry319_3,7.597845910850891e-05,0.0,0.0,9.64661347217551e-05,2.650055124544097e-05,0.00011177484505258444
2720,murG_57,8.060232107361871e-05,0.0,0.0,0.0,0.0,2.5812018529970787e-05
2721,Entry1297_6,6.615275243265056e-05,0.00011578597735770532,1.8881585588411936e-05,0.0,0.0,1.7748659061003255e-05
2722,sds_7,8.543635858259715e-05,0.0,0.0,4.6938219914947936e-05,1.3590026279713318e-05,2.6275429993704558e-05
2723,clpP4_10,6.972573667841723e-05,0.0,0.0,4.305367757715915e-05,5.368060380486761e-05,0.00012929179838172086
2724,Entry2020_57,0.00016640648685798597,0.0,0.0008148130396230074,0.00012009710060997026,0.0003095128485204708,0.00014022830892583768
2725,malQ_43,0.0002673432918008944,2.801273645750935e-05,6.717487180492708e-05,0.0002592932010474021,0.0001430350265939827,0.00029788088888806503
2726,ssl1004_21,4.1141862712283865e-05,0.0,0.0,0.0,5.368060380486761e-05,2.011205752604546e-05
2727,Entry1262_4,5.207099099345251e-05,0.0,0.0,0.0,0.0,8.916036562237666e-05
2728,clpC_25,3.520440359799514e-06,0.0,0.0,0.0,0.0,1.0658463665876629e-05
2729,slr2053_50,0.00010997435332925945,5.389116918492275e-05,0.0,5.4707304590525534e-05,6.659112877059526e-05,3.0029062849948058e-05
2730,ssr2786_19,6.657310352038782e-05,0.0,2.7959270967456133e-05,0.0,0.0,4.949234432676625e-05
2731,Entry147_39,7.697679294188489e-05,0.0,0.00021169162303931078,1.4567033766707986e-05,0.0,5.570205794079872e-05
2732,Entry234_20,0.0002122247554213468,3.121419205265327e-05,0.00021604891202125197,0.00010229294822843828,3.805207358319729e-05,0.0005522011001851562
2733,ssr0536_11,0.00017055745384939136,0.0039020407945479212,0.0004502531948005923,5.3412457144595944e-05,0.00016987532849641648,0.00025404216441885066
2734,ssr5121_111,7.881582895073538e-05,0.0,0.0,0.00010488264312029748,0.00011313696877861336,0.00011821626439848379
2735,ssr1499_20,0.00016808789120893497,2.321055306479346e-05,0.00011982544700338344,6.474237229647992e-05,5.97961156307386e-05,6.960440185281171e-05
2736,Entry97_110,7.392924755578978e-05,0.0,0.0,3.2694898009722365e-05,8.527741490520107e-05,5.2365495401915614e-05
2737,rfbM2_14,0.0003809431732618877,0.00018728515231591962,0.0,0.00039136764053222117,4.620608935102528e-05,0.00013999660319397082
2738,Entry969_29,9.379083645137509e-05,0.001084759870821267,0.0,0.00012980845645444222,9.818793987092872e-05,0.00013805027504628902
2739,nirA_19,5.259642985312407e-05,0.0,0.0,1.683301679708478e-05,3.9071325554175786e-05,2.372666694316884e-05
2740,slr0510_52,0.0004347481124922563,5.389116918492275e-05,0.00023202563828836974,0.0004632316737813139,0.0010549257899627462,0.0007788093059509678
2741,Entry936_26,0.00012216453487363984,0.0,0.0001586779404256926,3.042891497934557e-05,1.1211771680763487e-05,0.00015806965027958769
2742,slr0065_25,0.00012116620104026385,0.0,1.2345652115500113e-05,4.014027082381755e-05,1.1211771680763487e-05,0.00011344312632202603
2743,pknA4_20,5.117774493201084e-05,0.0,0.0,1.1653627013366389e-05,0.0,5.329231832938314e-06
2744,ssr2781_26,7.145968491533341e-05,0.0,0.0,0.0,0.0,3.216075558312339e-05
2745,feoB_14,9.909776893405796e-05,0.0,0.00015686240334988376,1.1006203290401586e-05,0.0,0.00010834560022095458
2746,Entry236_21,9.258232707413048e-05,0.0,0.0,0.0003907202168092564,0.0,7.321901126993509e-05
2747,ssr3467_19,4.208765265969269e-05,0.0,0.0,0.0,0.0,3.128027380202923e-05
2749,sll0837_89,0.00011995769166301923,0.0,0.00018772653363863403,0.0,0.001197960816556729,8.43408863995455e-05
2750,ssl0259_79,0.00013871585895329426,0.0,0.0,7.898569420170551e-05,4.144958015312562e-05,6.348737053152599e-06
2751,ssr6099_65,8.144302324909323e-05,0.0,0.0,0.00013077959203888946,3.805207358319729e-05,6.733368568051626e-05
2752,pcr_34,1.2820708175986286e-05,0.0,0.0,1.1977338874848786e-05,3.4654567013268956e-05,1.2604791813558446e-05
2753,sll0209_69,8.091758438942166e-05,0.0,0.0,5.697328762090233e-05,0.00012332948848839837,0.00017067444209314616
2754,prfA_46,1.7076762939325998e-05,5.202365342108879e-05,0.0,0.0,0.0,3.8602174929022745e-05
2755,lpxB_31,9.809943510068196e-05,0.0,0.0004023230159992389,0.0,0.0,6.951171956006497e-05
2756,fabG_73,7.335126481015106e-05,0.0,0.0001078429023030451,0.0,0.0,6.826050860798379e-05
2758,Entry1806_0,0.00010020119053936823,0.0,1.5250511436794253e-05,8.31939484009767e-05,2.378254598949831e-05,0.00014583558763701628
2759,Entry1134_31,9.962320779372952e-05,0.0011447871632302151,0.0,0.00016315077818712938,0.00012808599768629806,0.00018179631722275657
2760,cpcB_28,5.679994073049663e-05,0.0,0.0,0.0,0.0,6.914099038907795e-05
2762,Entry1978_71,2.112264215879708e-05,0.0,0.0,1.1653627013366389e-05,1.6647782192648815e-05,4.671187554436365e-05
2763,Entry1756_120,5.769318679193829e-05,0.0,0.0,1.2301050736331184e-05,2.5821049931455305e-05,2.8824193044240272e-05
2765,secF_11,6.68358229502236e-05,0.0,0.0,8.060425350911751e-05,0.0,1.186333347158442e-05
2766,Entry1748_38,9.100601049511578e-05,0.0,0.0,0.00010844347359660389,0.0,7.0623907073026e-05
2767,Entry1909_24,7.088170216969468e-05,0.0,0.0,0.0,1.5288779564677483e-05,5.9409349650668844e-05
2768,Entry537_34,3.2419577641735824e-05,0.0,0.0,1.2948474459295986e-05,2.751980321641947e-05,5.092891986434093e-05
2769,slr1468_47,7.266819429257801e-05,0.00024544492896103433,0.0,3.5932016624546365e-05,0.0,3.934363327099677e-05
2770,slr2125_30,0.00010387926255706924,0.0,0.0,8.86970500461775e-05,1.4609278250691816e-05,0.00020260349194440268
2771,ssl5103_104,0.00019730229180667423,5.2290441387350785e-05,0.0,0.0006914485361264056,7.236688993947342e-05,0.00017136955928874682
2774,recQ_66,0.00014428551086581291,0.0,3.631074151617679e-05,0.00013531155809964304,9.648918658596456e-05,0.00011886504044771108
2775,slr0366_19,4.849800674768584e-05,0.0,8.133606099623602e-05,3.4313457317134365e-05,0.0,7.692630297980523e-06
2776,sll1053_76,3.5414579141863755e-05,7.069881105942834e-05,0.0,0.0,0.0,2.196570338098053e-05
2777,ssl2384_13,6.462897973960301e-05,0.0,0.0,3.496088104009916e-05,0.0,8.82798838412825e-05
2778,Entry656_15,9.426373142507952e-05,0.0,0.0,2.2659830303767968e-05,1.834653547761298e-05,0.00011511140759146758
2779,Entry151_29,0.00020339738257886444,9.070790852907789e-06,2.0697122664220776e-05,9.290530424544868e-05,0.0001053227036677782,0.00011501872529872082
2780,slr1246_317,0.00010687426405719718,0.0006160134140989436,0.000524327107493593,1.7156728658567183e-05,1.8006784820620147e-05,0.00012016259254616562
2781,sll0550_10,2.117518604476424e-05,0.0002790602127100455,0.0,9.711355844471989e-05,0.0,6.20971361403247e-06
2782,secA_24,1.791746511480051e-05,0.0,0.0,0.0,0.0,3.336562538883118e-06
2783,sll1864_59,0.000115859268557581,0.00172478420188379,0.0,5.7944423205349535e-05,5.164209986291061e-05,0.00023443985950291242
2784,Entry2081_57,0.00022951169390454144,9.070790852907789e-06,0.0,0.000541893656121537,0.0003937710114546934,0.0003208197563428865
2785,ndhD4_68,3.2419577641735824e-05,0.0001819493929906797,0.0,0.0,0.0,1.4968190278600655e-05
2786,Entry532_28,0.0001851121102622938,0.0,0.0001067535800575598,0.0,1.9026036791598645e-05,0.00010519440226756497
2787,Entry1794_23,5.7798274563872615e-06,0.0,0.0,0.0,0.0,7.87799488347403e-06
2788,Entry211_3,8.517363915276136e-05,0.0,0.0001445167512343837,0.0,0.0,3.406074258443183e-05
2789,slr1674_4,2.637703075551277e-05,0.0,0.0,0.0,0.0,1.6034036645188314e-05
2790,Entry505_8,5.285914928295986e-05,0.0,0.0,4.531966060753595e-05,0.0,8.063359468967535e-05
2791,TU2529_59,4.960142835299613e-05,0.0,0.0,0.0,0.0,3.179002641213637e-05
2792,rps5_65,2.043957164122404e-05,0.0,0.0,2.524952519562717e-05,0.0,2.0482786697032474e-05
2794,sll1665_70,2.091246661492845e-05,0.0,0.0,0.0,0.0,3.707291709870131e-06
2795,Entry143_35,9.15839932407545e-05,0.0,0.0,9.128674493803668e-05,7.372589256744475e-05,8.587014422986692e-05
2796,slr0700_29,8.627706075807166e-05,0.00014006368228754675,0.0,4.726193177643034e-05,1.2910524965727652e-05,8.383113378943834e-05
2797,sll1107_62,8.942969391610108e-05,0.0,0.00023238874570353154,0.0,1.4269527593698984e-05,8.540673276613316e-05
2798,slr2144_21,0.00032661279517184736,0.0004783508235077549,0.0001801012779202369,0.00015732396468044619,0.0008262735978065697,0.0003793486242124612
2799,slr0569_63,0.0001323055048653011,1.4673338144409659e-05,0.00012962934721275117,2.104127099635597e-05,0.0,0.00013476005365377927
2800,Entry1850_61,7.282582595047949e-05,0.0,0.00023493049760966393,1.1006203290401586e-05,2.140429139054848e-05,2.5116901334370135e-05
2801,Entry74_52,6.662564740635497e-05,0.0,0.0,4.4024813161606346e-05,0.0,3.6887552513207814e-05
2802,slr1474_33,0.00013713954237427957,0.0,0.0,2.2012406580803173e-05,1.9026036791598645e-05,7.108731853675976e-05
2804,Entry1610_30,8.738048236338195e-05,0.0,0.0,4.4995948746053554e-05,9.173267738806488e-05,8.841890728040263e-05
2805,sll1849_88,3.1894138782064254e-05,0.0,0.0,2.3954677749697572e-05,8.561716556219391e-05,3.707291709870131e-06
2806,Entry1152_6,5.306932482682849e-05,0.0,0.0,0.0,0.00030985259917746367,7.942872488396756e-05
2807,slr7060_90,0.0001317275221196624,0.00024864638455617823,0.0,5.503101645200794e-05,2.0385039419569973e-05,0.00012150648579099356
2808,abfB_12,0.00013414454087415161,0.0,0.0002850393209019879,5.147018597570154e-05,5.402035446186044e-05,0.00010524074341393835
2809,Entry219_31,0.00010908110726781776,0.0,0.0,0.0,0.0,8.818720154853574e-05
2810,Entry428_4,6.378827756412851e-05,0.0,0.0,0.0,1.5628530221670315e-05,4.842649796017859e-05
2811,slr0554_8,1.7181850711260314e-05,0.0,0.0,0.0001803075068456966,0.0,6.673125077766236e-06
2812,ffh_23,3.173650712416278e-05,0.0,0.0,0.0,0.0,3.396806029168508e-05
2813,ssl7042_34,4.287581094920004e-05,0.0,0.0,0.0,0.0010284252387173054,3.197539099762988e-05
2814,Entry1292_96,9.121618603898442e-05,0.0,0.0,6.830320277278633e-05,0.00031528860968934897,5.838984443045456e-05
2815,gyrB_28,3.352299924704611e-05,0.0,0.0,0.0,0.0,3.739730512331495e-05
2816,Entry1618_108,4.513519804578779e-05,0.0,0.0,0.0,0.0,7.442388107564288e-05
2817,sll0096_68,0.00011591181244354817,0.0,0.00011256329870014807,9.420015169137829e-05,8.45979135912154e-05,0.00013758686358255525
2818,Entry1618_101,0.0001424464748569624,0.0,0.0,2.0070135411908773e-05,5.130234920591778e-05,0.00011047729295412993
2819,ribG_67,8.128539159119176e-05,0.0,0.00036528605965273857,0.0,0.0,3.827778690440911e-05
2820,ssl5001_7,3.4521333080422087e-05,4.74882579946349e-05,0.0,0.0,0.00010124569578386422,1.0658463665876629e-05
2821,sll0264_59,4.1562213800021117e-05,0.0,0.0,0.0,0.0,2.5255924773490273e-05
2822,slr2105_85,4.408432032644466e-05,0.0,0.0,0.0,0.0,3.827778690440911e-05
2823,Entry448_23,0.0003640765858664303,1.4673338144409659e-05,3.667384893133857e-05,0.0006736443837448736,0.00023204969872610488,0.00010880901168468835
2824,panC/kcy_67,6.426117253783291e-05,0.0,0.0,0.00015505798165006942,0.0,6.580442785019483e-05
2825,Entry1271_33,9.657566240763443e-05,0.001984902468989234,0.0,1.1329915151883987e-05,4.043032818214713e-05,8.322869888658445e-05
2826,slr1940_78,8.165319879296185e-05,0.0,0.0,0.0,0.0016043026023201572,7.891897227386041e-05
2827,slr2059_48,2.742790847485591e-05,0.0,0.0,0.0,0.0,4.142898485779872e-05
2828,Entry761_74,0.00010062154162710551,0.0,0.0,0.00015117343931228062,0.0,0.00016427936389362018
2829,sll0787_73,0.0003546712302783092,0.0,7.588944976880951e-05,0.00018192606615310858,0.0006217437022968843,0.0005881618297708963
2832,slr8016_145,8.412276143341822e-05,0.0014110415535596849,0.0,8.12516772320823e-05,2.1064540733555646e-05,0.00016094280135473706
2833,Entry763_98,0.00010692680794316432,1.3339398313099687e-05,3.3405882194882646e-05,0.00028162931948968767,5.0283097234939284e-05,3.656316448859417e-05
2834,gad_61,0.00012757655512825702,0.0,0.0,1.5538169351155182e-05,0.00011925248060448435,5.8945938186935094e-05
2835,Entry1908_26,0.00018763421678871732,0.0,0.0002073343340573695,5.3412457144595944e-05,8.663641753317241e-05,0.0003981167884936787
2836,Entry1588_36,8.564653412646578e-05,0.0,0.0,0.0001699487272782598,0.0,8.818720154853574e-05
2837,sll0556_16,1.9651413351716688e-05,0.0,0.0,0.0,0.0,3.9482656710116895e-05
2838,ssr2317_3,7.765986345945793e-05,0.0,0.0,0.0002499055570644125,0.0,2.664615916469157e-05
2839,sll0445_130,6.0898363835934876e-05,0.0,0.0007690615053126246,0.0,0.0,2.26144794302078e-05
2840,slr1207_16,3.1421243808359836e-05,0.0,0.0,0.0,0.0,1.7609635621883125e-06
2841,ICFG_62,5.811353787967555e-05,0.0,0.00026579462789841417,0.0,0.0,3.549731812200651e-05
2842,slr0316_111,7.245801874870939e-05,0.0,0.0,0.00010779604987363907,0.0001338617588551762,2.127058618537988e-05
2843,slr1909_95,0.00012226962264557414,0.0,0.0,0.00011847854130255825,2.5141548617469642e-05,0.0002069132185571267
2845,sll5057_136,7.876328506476822e-05,0.0,5.700786418039758e-05,0.0,0.0,0.0001993132705518929
2846,sppA2_25,7.923618003847263e-05,0.0,0.0,8.74022026002479e-05,1.3250275622720485e-05,4.6387487519750015e-05
2847,slr2024_7,0.00010109443660080993,0.0,0.0,0.0,0.0,0.00025696165664037347
2848,Entry1904_11,3.8409580641991706e-05,0.0,0.0,0.0,0.0,1.918523459857793e-05
2849,Entry876_20,4.282326706323289e-05,0.0,0.0,0.0,0.0,4.763869847183119e-05
2850,slr0975_64,5.5381255809383384e-05,0.0,0.0,0.0,0.0,3.3736354559818195e-05
2851,rpoC2_32,3.7831597896352976e-05,0.0,0.0,0.0,0.0,1.2187721496198054e-05
2852,yibO_19,1.839036008850492e-05,0.0,0.0,0.0,0.0,1.0519440226756496e-05
2853,ribC_17,5.979494223062458e-05,0.0,0.0,0.0002780684890133813,0.0,3.3272943096084425e-05
2854,gltD_42,4.303344260710152e-05,0.0,0.00024437129040386985,0.0,0.0,2.6136406554584423e-05
2855,rps17_146,3.1473787694327e-05,0.0,0.0,0.00020361476087242937,2.2083792704534147e-05,4.8333815667431844e-05
2856,Entry51_47,6.641547186248635e-05,0.0,0.0,0.00010876718545808628,0.0,4.328263071273378e-05
2858,cysA_75,0.00011044724830296384,0.0,1.4524296606470721e-05,4.2406253854194346e-05,9.648918658596456e-05,0.0002567299509085066
2859,Entry2013_75,0.00013656155962864084,0.0,0.0001259982730611335,0.00016217964260268217,4.926384526396078e-05,0.00022331798437330206
2860,slr1780_22,0.00017365754312145362,1.387297424562368e-05,0.0,0.00012171565991738225,1.6647782192648815e-05,0.0002287862396453605
2861,Entry346_30,9.94130322498609e-05,0.0,0.0,5.6002152036455125e-05,1.4269527593698984e-05,0.00012850399889337342
2862,sll0048_7,0.0002620889032041787,0.0012344279198942454,0.0,1.618559307411998e-05,2.5481299274462477e-05,0.00026358844057176634
2863,Entry1777_35,0.00011874918228577463,1.4139762211885669e-05,1.8155370758088396e-05,0.00010002696519806147,2.5141548617469642e-05,0.00011117241014973057
2864,glgP_59,5.065230607233927e-05,7.816887411476417e-05,2.505441164616199e-05,0.0,0.0,3.943631556374352e-05
2865,Entry929_63,5.522362415148192e-05,0.0,0.0,0.0,0.0,1.0380416787636368e-05
2867,Entry2112_61,8.822118453885647e-05,0.0,0.0,0.0,0.0,3.693389365958119e-05
2868,napC_124,0.00016425218753333252,0.0,0.0,6.377123671203273e-05,0.00010634195563875673,0.00020436445550659098
2870,slr7092_19,0.00010351145535529913,1.2539034414313707e-05,4.865639363167691e-05,0.00020782301507170053,0.0001338617588551762,0.0001287820457716137
2871,slr1393_76,0.00021374852811439435,0.0,0.0,8.64310670158007e-05,0.00016817657521145233,0.00023003745059744165
2872,slr1424_10,0.0001486991972870541,0.0,0.0,2.9134067533415965e-05,1.1891272994749153e-05,4.6572852105243516e-05
2873,Entry274_50,9.284504650396628e-05,0.0,0.0,0.00010423521939733268,0.00020792740207961377,8.679696715733443e-05
2874,sll1217_54,6.788670066956674e-05,0.00038924364277624895,0.0,1.3272186320778384e-05,0.0,1.1121875129610394e-05
2875,Entry766_31,0.00010603356188172266,0.0,3.994181566779448e-05,8.86970500461775e-05,7.304639125345909e-05,0.00016163791855033772
2876,Entry390_1,5.080993773024074e-05,0.0,0.0,0.0,0.0,7.419217534377601e-05
2877,sll1516_11,6.23170487570481e-05,0.0,0.00034785690372497366,2.8486643810451173e-05,6.964888468353076e-05,9.995785272737342e-05
2878,Entry1258_36,5.8323713423544176e-05,0.0005223708379409838,6.172826057750055e-05,3.5608304763063956e-05,2.0045288762577145e-05,9.870664177529224e-06
2879,sll1040_14,8.690758738967755e-05,0.0,8.569334997817725e-05,6.571350788092712e-05,0.0002245751842722626,9.852127718979874e-05
2880,Entry735_88,0.0001998769422190649,0.0,0.0,0.0002599406247703669,0.00013216300557021202,0.0003139149255332534
2881,slr0625_108,3.5362035255896616e-05,0.0,0.0,4.7909355499395145e-05,0.000166817572583481,5.171671935268833e-05
2882,ssr1698_59,8.30718837140751e-05,0.0,1.5250511436794253e-05,1.7156728658567183e-05,4.586633869403245e-05,9.954078241001304e-05
2883,Entry1691_123,8.212609376666626e-05,0.0,6.063893833201526e-05,1.9098999827461582e-05,6.455262482863827e-05,6.835319090073054e-05
2884,lmbP_11,5.8586432853379954e-05,0.0,0.0,1.1653627013366389e-05,3.2955813728304796e-05,0.00010765048302535394
2885,slr5077_323,3.157887546626131e-05,0.0,1.7066048512603093e-05,3.528459290158156e-05,0.00010158544644085706,6.293127677504548e-05
2886,Entry463_32,6.420862865186576e-05,0.0,0.00019571489677219293,0.0,2.174404204754131e-05,2.6599818018318187e-05
2887,slr1894_55,5.7220291818233875e-05,0.0,0.0,0.0,1.7667034163627313e-05,2.7526640945785724e-05
