sgRNA	Lib36_gDNA	Lib36_sorted1	Lib36_sorted2	Lib66_sorted1	Lib66_sorted2	Lib66_gDNA
Entry542_38	58	0	0	2	6	143
Entry721_1	1697	7	8	192	88	1203
sll0068_22	884	0	0	100	16	910
slr1740_66	124	3	1	0	0	106
Entry1891_37	1477	3	183	417	16	820
TU818_9	2298	10	11	57	160	2755
p_56	893	2	456	29	7	161
sll1387_3	3131	37	1629	349	394	6057
slr1593_23	3620	5	703	18	58	3796
psbD2_190	997	35	1777	144	1842	1617
slr1403_68	1897	3	3	9	32	3558
rpl21_31	29	0	0	1	5	32
purC_91	710	7	33	175	99	1631
slr1073_31	3285	8	1038	235	670	654
slr0678_22	1381	8	2	327	64	811
slr1699_94	2922	240	26	81	207	1727
Entry1668_50	2615	1394	1042	95	132	1693
sll0590_62	520	3	0	3	9	280
slr1240_88	1310	2	0	50	1638	220
sll6098_14	1642	275	18	177	354	3330
Entry1585_42	2363	12	1752	34	19	1564
Entry752_44	2743	40	3	1988	90	3853
sll1555_26	2761	11	834	178	1275	2943
desA_7	327	1	1	5	9	481
ssr1155_44	969	10	1	28	70	729
hemL_19	1165	2	84	8	14	692
proS_84	2208	18	463	62	189	192
Entry1614_75	3846	5	35	27	73	3123
sll0756_40	1299	52	45	10	1021	1266
argJ_99	2076	467	1051	1518	19	806
slr0590_65	1232	1065	994	15	33	217
slr2019_29	1021	3	0	30	7	247
CsiR1_27	1107	12	3	54	168	451
slr6106_198	1234	4	0	295	11	1190
Entry1815_84	693	0	0	306	4	414
psbX_49	4201	3625	823	558	333	4470
galE3_67	2903	23	220	107	1682	2969
slr6074_181	4368	13	375	398	55	4203
gidA_15	1183	16	112	184	104	2948
sll0696_55	1096	3	1	8	16	558
ssr2549_34	1496	10	84	478	558	1070
Entry1135_22	1672	11	5	739	161	1735
sll1621_4	1653	2	2769	100	18	241
Entry1486_30	1186	1814	0	1233	29	533
ssr3570_112	630	0	0	5	3	108
Entry1748_23	1763	5	1	11	21	1442
Entry1872_68	2540	5	3	8	60	1527
slr0112_131	1833	6	1134	30	92	680
ssl5103_136	499	1	1011	335	6	1067
Entry1991_47	1773	6	626	50	56	4143
sll1988_25	1626	3	482	17	56	210
Entry863_79	1286	136	1	14	23	2271
Entry63_15	3657	1436	469	751	215	3407
sll1388_46	1404	8	294	1029	89	2751
sll0395_37	3301	1811	199	239	246	3228
slr1546_28	1726	1	0	5	13	1293
sll0550_21	1002	2	0	5	43	199
secA_54	144	4	1	50	57	1158
Entry1453_11	3059	6	5	326	81	1277
Entry44_2	1520	4	127	19	44	837
grxC_61	1748	1	1	6	30	1564
phbC_170	1697	250	270	1134	44	1382
desB_67	1050	1	119	16	30	350
slr1305_44	527	1	0	8	39	36
rps4_18	822	9	1	78	561	1595
slr2123_43	2388	22	3	162	124	2115
Entry1086_41	2233	2857	1798	764	182	2250
cbiC_41	1699	0	1	242	14	443
ctaD2_27	1758	148	3	235	66	1623
Entry143_24	1356	8	452	625	72	1120
slr0681_57	3249	636	898	312	43	3090
sll1396_91	1172	1	193	46	9	1246
ssr2016_7	5085	15	1898	1108	3463	10109
proC_4	1156	6	2	86	100	2474
slr1540_64	3772	22	2828	2744	183	7514
Entry1598_8	1397	3	199	28	40	618
srrA_86	2520	4	0	447	45	1885
ycf22_31	941	2	0	718	23	723
rbcS_23	1923	28	13	120	304	788
sll1524_52	2512	226	5	33	2185	3386
abfB_23	1498	0	1	896	23	2554
slr1035_10	1586	595	549	62	21	902
fur_10	1687	4	349	43	43	3219
Entry386_77	1546	4	388	11	23	2281
Entry939_3	4187	42	1318	663	1892	8145
sll0982_7	2070	1	8	58	2187	2905
Entry232_35	4436	8011	2	305	1461	6388
Entry1797_22	1938	671	946	81	10	978
slr1037_17	1583	1	1	114	21	1820
sll5123_29	3709	64	1877	252	1174	1878
Entry1025_13	1578	3	1	84	12	140
ctaC_100	2529	1	0	58	12	1117
slr1396_108	1193	1	2	170	25	2198
slr1667_111	1644	27	4	179	262	1777
slr5055_32	1272	3	3	601	65	1913
Entry1479_43	1714	0	1	11	13	385
ssr2194_7	1367	2	2	14	31	1090
Entry1746_33	5599	19	208	3784	183	9023
slr6072_69	3777	422	567	626	505	6611
sll1749_66	1368	1142	2	145	33	2519
slr0416_34	2890	18	1931	347	833	4493
slr0586_77	3577	15	4408	39	101	5369
slr1958_77	4150	21	38	502	260	3708
sll0405_58	1690	29	8	341	202	1784
Entry1362_21	633	1	0	3	15	52
Entry1072_61	1177	4	34	116	10	516
slr1410_40	722	0	0	2	11	301
Entry1242_34	3092	8	570	925	83	3536
Entry654_21	1838	2	651	16	30	3177
Entry449_22	665	0	0	42	4	310
sll0983_151	1414	2	0	29	14	1359
Entry551_14	879	6	0	372	47	2058
hrcA_9	2189	3	2	516	23	2041
Entry1356_5	2096	5	606	371	390	2902
TU36 isAR2_90	1037	5	388	150	21	569
sll0503_29	806	1	7	64	4	1016
sll1021_34	1824	17	9	89	223	2376
fabG2_112	3041	0	2	21	1965	3199
Entry652_68	2302	7	474	34	581	872
Entry506_47	3599	3	169	1757	135	268
uvrC_39	1990	208	0	25	135	2799
ho1_47	1482	19	11	99	236	1099
sll1307_106	740	4	3	20	73	1025
Entry1910_57	624	7	3	43	87	1650
sppA2_10	687	0	49	70	2	138
Entry1682_9	1058	8	6	280	78	1085
Entry1707_15	3799	7	562	685	83	5744
slr0529_156	1575	2	0	348	21	725
slr1968_34	1967	3783	5	25	424	3516
rpl28_22	1944	4953	3	75	29	2043
Entry2019_76	4123	35	698	187	1010	843
slr1579_61	1345	2	3	101	56	1385
ssl1300_28	1704	3	1	40	39	1718
Entry1150_22	1497	8	1368	781	68	2800
Entry884_43	3895	9	5358	610	593	5499
slr0732_6	1917	2054	3	728	250	3428
Entry300_71	621	1	35	0	13	614
Entry629_0	1994	20	2	22	1244	1337
sll1340_51	3138	12	1	729	53	1252
slr1939_19	2033	826	3	68	80	2095
slr7104_134	31496	6127	6634	3877	794	17667
slr1935_139	860	11	5	39	1347	826
Entry2009_47	2034	916	927	375	471	905
rpoE_73	1531	3	0	3	10	792
Entry1749_29	2101	7	3	39	127	1404
slr1907_62	1027	1	27	3	10	211
Entry1794_29	85	0	0	1	2	21
slr0813_48	1188	0	0	8	7	1005
murI_9	204	1	2	9	19	310
aspA_163	1167	7	725	6	40	1175
slr0825_28	1216	13	2	64	611	537
Entry1036_4	1715	4	1	7	17	1439
argS_60	1271	3	0	6	14	1122
Entry30_23	2105	7	5	126	108	4381
dnaK_74	2276	36	9	193	373	1328
Entry1_40	2522	21	35	278	533	2661
Entry1558_115	3690	60	2150	88	45	5044
ssr3467_191	1602	6	0	321	25	2022
Entry119_12	1071	0	0	997	8	435
Entry1398_56	1141	1	309	48	8	392
norB_36	674	0	30	8	22	37
cysC_101	1682	76	7	49	160	1699
Entry622_58	1319	8	6	522	64	1132
Entry1441_65	726	19	3	78	176	1157
ssr3452_10	2059	823	0	339	18	633
slr1657_25	520	0	48	50	48	173
Entry1649_43	4478	29	235	231	437	6549
sll1696_70	1617	6716	5	229	244	1587
Entry1180_29	2857	2025	1	413	85	4094
Entry856_16	690	1	0	16	6	826
Entry617_127	235	1	0	4	31	444
sll1862_107	437	0	2	1	3	1422
sll5109_98	1199	755	2	127	10	415
Entry1144_28	3918	5	394	363	64	3585
Entry715_23	2305	17	160	20	29	1971
sll1174_20	2859	3506	8	284	170	4099
slr1110_27	1685	66	3	69	169	1084
sll1130_116	1191	4	0	1278	34	2261
Entry1371_42	935	16	20	387	13	543
sll0444_99	1024	1	775	5	11	442
sll0094_8	1666	14	5	62	163	2200
tyrS_54	925	1	0	20	16	1177
sll0853_55	966	3	2	20	30	412
Entry380_29	2046	27	197	353	55	1019
Entry1963_137	1461	38	553	75	245	1393
ymxG_46	205	0	0	1	3	359
Entry531_4	1268	10	3	57	136	730
slr1634_174	1778	7	2	178	1641	4481
slr0238_88	3479	678	42	230	94	863
Entry617_86	246	1	0	8	16	322
sohA_17	814	1	2	1	14	965
braG or livF_13	2951	162	4	306	119	2305
sll0943_58	4359	10	558	567	2600	2106
Entry1930_6	1728	1	1	178	30	2710
sll1025_31	2639	22	111	436	252	4735
slr1927_102	1839	4	888	440	28	1709
rpl14_16	98	5	4	23	43	307
Entry2109_28	1042	2	698	3	7	1007
hisG_18	499	6	240	52	84	475
sll8004_30	1748	3	2	76	1028	244
slr1241_165	1018	3	63	10	432	1485
petD_18	346	10	86	20	42	466
sll7043_3	810	1	3	13	40	80
slr5013_156	1996	11	1	84	142	3924
Entry364_117	3563	10	4	26	65	5736
Entry2030_4	2119	3	2	1452	29	2199
slr0634_10	1049	1	0	49	10	509
Entry755_3	1275	0	0	96	11	1166
Entry317_61	2157	6	9	907	36	3114
slr1882_28	2221	120	15	105	379	2691
slr0740_85	1432	6	190	136	90	1083
sll1229_68	1008	945	162	125	32	985
Entry2092_38	725	0	0	133	12	561
Entry1593_63	3109	2	713	236	6691	5896
slr0897_25	4416	20	252	256	171	4349
Entry537_6	208	2	50	114	33	577
psbH_29	1840	0	2	9	21	502
sll7090_41	1183	2	1385	6	13	750
sll1159_145	1305	1	0	170	11	939
sll1861_183	20736	8307	2510	2123	6504	36159
Entry1517_101	3132	18	2760	398	126	4771
Entry2004_83	1334	3	162	12	29	4587
slr1724_10	2311	41	14	207	514	3550
purF_6	651	1	1	2	8	88
Entry609_48	1790	3	2	56	26	1768
slr2001_14	2316	1110	0	5	36	2128
sll0161_176	6241	16	1986	809	132	4356
sll1757_79	994	9	3	392	112	499
Entry1946_97	5019	400	5	1077	330	6643
slr1649_4	3597	187	1	55	2388	3904
sll0162_115	1354	2	1	212	37	2195
menA_4	1638	4	3	38	17	2805
slr1788_21	874	0	0	1	16	512
rpoF_23	968	1	0	728	18	708
trpD_38	725	12	6	185	167	1304
Entry1448_97	2165	347	1669	445	964	5933
Entry104_23	619	0	0	3	9	1380
Entry265_5	2358	11	716	6	18	2311
sll1832_7	4683	14	3603	100	72	2621
slr1576_57	2644	5255	1347	858	47	883
sll0740_100	1669	1466	1769	150	77	2064
sll0283_46	1151	4	33	128	70	2253
Entry41_61	1839	3	265	303	30	3952
Entry497_32	1390	9	1284	507	2543	2347
slr1771_52	522	1	64	2	3	318
slr1160_69	1995	7	61	213	142	1505
ssl6061_126	3613	6	1677	93	1224	2378
pta_25	871	2	1	13	20	196
Entry1340_19	4089	5048	334	572	1458	7747
slr0338_32	3186	19	12	89	408	2927
Entry171_45	821	5	2	60	138	331
Entry1468_44	2289	44	704	130	52	2185
cdsA_3	1444	3	481	12	41	932
bioB_53	1013	7	218	15	48	686
sll0240_72	1859	11	467	321	114	148
rpl23_48	353	4	2	25	23	759
Entry1607_35	2288	3457	169	245	25	1816
Entry1554_105	1023	5	0	40	30	1343
sll1365_69	1450	45	1	4	20	425
Entry1328_35	190	0	0	0	1	125
sll1770_27	1201	2	1	1	7	643
sll0480_4	2581	3	295	176	36	2889
Entry309_27	1560	1	0	197	26	2248
ssr1528_85	2609	11	14	172	73	3977
ssl1507_52	1929	1353	3	1692	60	3462
slr0022_73	1765	19	395	23	61	1925
slr1196_6	3534	2	0	14	22	2123
ctaC_9	3683	22	12	587	561	6129
slr1278_53	1655	5	1	799	23	839
Entry1129_59	1518	4	1	33	25	3177
ssl0353_133	725	0	81	312	5	472
sll1752_26	2572	758	0	704	9	1182
Entry1293_54	6536	4229	455	1926	1115	4310
Entry956_44	2295	16	7	311	230	1765
dnaG_8	5156	9337	5	41	4588	4560
glcF_34	5456	2901	628	750	424	5434
Entry1873_2	1496	9	21	107	86	3237
psbC_79	1076	0	0	5	11	293
Entry772_32	1492	1	1194	26	13	1166
slr2036_63	15950	15375	2519	792	4289	13261
rfbP_18	5392	1698	215	33	44	471
slr1591_32	2036	1199	1	109	29	1968
Entry1302_0	1424	260	119	174	26	1401
slr1179_16	2311	3	34	350	31	3362
sll1372_17	799	86	343	74	25	589
slr0962_19	1825	42	7	191	408	1845
Entry1288_7	2985	97	247	490	31	1632
Entry1288_5	1495	30	183	7	77	909
Entry971_57	5540	54	1718	534	121	11235
sll1832_22	8407	74	41	412	149	18229
sll1188_172	2786	5	0	199	41	267
rps3_18	147	3	1	17	37	290
slr5038_45	1815	1	1	109	73	974
sll0267_4	2353	4	1990	18	44	3911
Entry787_65	4147	219	1365	1368	128	4590
sll1415_34	3535	4	277	835	83	2929
Entry1572_58	1184	6	1	15	47	1094
Entry1416_50	1724	23	8	165	2452	2555
sll0449_206	4912	34	1492	496	346	5150
Entry787_69	2023	6	568	792	791	2529
Entry1461_32	2875	7	3	37	94	1709
sll1473_77	699	3	0	4	19	164
slr1143_72	379	0	349	3	5	778
im30_32	1149	0	3	9	17	2478
Entry1518_41	1095	8	97	25	61	1167
Entry996_116	1580	13	7	44	169	368
sll2008_67	2486	1069	1120	88	3601	715
pstB2_43	1107	149	29	6	17	1779
slr0147_56	4003	6	5	30	2095	3587
Entry469_6	4074	224	395	411	113	1417
slr0727_222	1396	18	5	73	186	1600
slr1780_216	930	1	1	4	2	449
Entry493_33	1260	1	96	7	15	1399
sll1568_3	2821	4	0	261	50	4336
slr0953_26	630	3	15	11	12	1129
ssr2912_23	2138	1	0	20	26	2248
sll0711_65	651	1	619	16	22	575
pstB_24	1781	1	0	1044	22	2123
sll5043_4	2314	7	568	667	51	1875
Entry695_7	97	3	183	2	0	257
Entry1803_74	2155	220	1190	330	201	3416
slr0636_110	2301	1	309	731	2235	1961
slr0388_36	1227	196	0	473	9	175
phb_55	1970	35	925	425	378	2703
Entry1354_66	3673	138	2	423	33	1312
Entry1942_77	1609	11	1027	71	91	1535
rps1_87	474	1	1	13	42	1169
slr0806_53	1752	7	555	10	65	73
Entry1600_65	1558	5	60	126	786	1083
slr0306_77	1289	8	812	121	22	1139
Entry1381_46	2979	25	1822	1180	254	2642
slr0635_4	699	0	0	3	5	596
sll0722_28	3236	24	1687	755	210	3739
Entry535_54	1767	11	3	36	145	1130
slr0108_91	3882	7	1	256	62	3938
sll1921_10	696	7	2	15	47	561
fus2_15	1570	19	79	127	251	2383
slr6022_40	2426	8	14	461	92	2049
Entry248_42	1368	6	3	198	2709	933
rpl35_31	63	2	1	7	9	217
sll1123_66	1025	218	2	32	73	731
sll1686_52	2417	1	1	26	341	2277
Entry892_62	473	0	522	10	1	22
ssr5120_143	2371	3875	455	396	100	1681
slr6071_27	5748	2145	166	312	115	12863
Entry804_8	502	0	51	3	5	793
Entry1387_45	3717	35	1033	763	3175	2756
slr0031_16	1155	6	3	36	122	2781
Entry382_8	1814	20	1621	165	206	2995
Entry1637_62	1509	2	1	9	21	1780
dgkA_15	3733	2790	661	133	208	12323
Entry1299_37	1763	5	1001	17	47	3296
Entry1705_31	615	2	0	229	22	758
ssl0352_9	1440	6	2	41	53	2202
Entry1932_191	868	70	13	238	628	1688
slr0801_68	2008	1008	3	261	204	1601
pcrR_54	1535	4	386	230	45	1681
hofG_145	1474	1	1	34	1776	1976
ftsH4_22	568	30	17	151	383	603
slr1065_21	5020	6002	12	282	249	4611
slr1600_36	1812	23	952	163	365	4749
capA_31	2028	4	0	16	1952	2479
sll0102_23	1048	0	0	4	13	471
sll0230_90	1409	3	81	539	24	301
ssr1175_134	3963	4793	923	30	64	2190
sll1687_22	861	36	9	7	14	1055
slr0596_40	1610	38	25	266	414	3880
slr1917_21	2858	9	819	235	2375	2331
Entry1101_23	3764	14	3	667	162	6096
sll1682_55	5698	33	8	813	390	8697
Entry747_45	1396	56	1	419	128	501
Entry1080_20	3238	1732	0	98	49	5055
sll1643_22	681	0	0	88	8	475
cad_27	847	0	239	109	13	686
chlH_39	3462	11	5	134	113	3390
argB_77	687	2	0	82	48	1079
sll1130_38	943	23	3	65	27	1671
Entry525_21	721	1	0	545	11	570
Entry539_27	1384	1588	9	82	4049	2897
Entry359_59	1189	2	544	763	8	308
sll1049_52	2245	5	0	355	43	3587
Entry1913_16	2165	4	1	774	31	4139
rpl33_37	224	4	1	8	21	467
sll1723_10	1703	3	215	1840	35	3470
Entry622_141	353	4	1	78	46	270
ssl7038_7	712	1338	1	0	11	222
Entry433_34	1511	534	1	154	1059	1230
Entry1730_40	898	1	1	733	48	247
ssr2786_45	944	0	0	6	11	428
Entry833_53	1760	31	363	525	7220	2332
ssr2848_102	1049	7	697	769	1017	1540
slr2071_53	1301	3	25	18	24	3370
ssr1391_45	6046	57	1862	840	492	7344
Entry1975_48	2213	4	1617	3734	3848	2934
slr6034_37	3872	21	295	390	223	3150
Entry1227_8	425	0	0	83	4	107
Entry148_57	4531	605	1459	741	98	1178
sll1109_78	754	163	0	2	14	803
slr1069_250	1071	24	11	75	206	1300
Entry1413_58	1092	0	1	51	9	252
sll5107_145	2185	12	1	170	35	3510
Entry1577_15	1026	1	0	94	29	907
ssr7036_110	1785	4	154	39	47	3511
ssr0756_84	3336	2	9	1291	127	1000
Entry583_1	2508	31	307	35	71	2410
ssl6023_8	3189	4	10	44	53	1720
ureD_145	1893	16	5	2130	233	2789
sll1424_120	2907	3	36	10	37	2451
pilC_36	3658	1408	486	1110	361	2573
Entry395_11	1584	2	0	54	16	1988
cpcD_31	1750	130	1	75	21	2225
slr0509_4	1468	4	2	199	73	2278
Entry1374_124	1815	3	58	290	35	3353
pyrC_18	1282	30	0	199	41	1719
ureD_76	382	2	0	265	7	642
slr1046_36	385	5	4	20	79	145
gpsA_29	897	3	2	4	497	636
apcF_115	1547	3	0	22	29	1002
merR_85	1026	0	1	18	10	1090
slr7105_211	28402	10399	3486	7143	1459	36240
Entry2091_42	2771	8	585	497	86	5179
slr0590_43	3502	2	1074	482	734	974
Entry1686_69	1385	0	67	12	17	286
slr0378_154	1225	5	1075	12	17	1925
ackA_22	2461	2	67	328	120	727
Entry613_72	872	6	3	12	454	1891
Entry1996_37	2605	7	9	288	54	4518
CsiR1_41	3774	1986	533	982	248	4322
slr6058_146	1567	4	0	73	13	1406
slr2042_6	1827	2	1	119	54	3680
sll0191_43	1492	0	0	3	12	419
psaD_21	585	1	0	7	31	564
slr0232_43	820	0	0	16	13	2172
fabG_44	2401	3	1	12	43	2548
Entry925_2	874	10	10	243	143	651
purF_45	1508	10	2	556	736	1495
slr0312_5	2675	18	9	121	173	2938
sll0980_15	817	1	0	361	16	592
Entry357_55	5326	31	1823	822	1384	6439
rfbM2_48	2153	24	2	98	35	1160
slr2096_266	2978	5	471	188	158	1860
Entry1301_50	3405	26	12	1053	973	9743
Entry1275_74	2104	1862	3	22	32	1754
Entry1716_16	1675	1	1	250	22	1820
sll0141_14	6239	9093	567	535	7858	7184
ssl2384_46	1640	10	2	674	123	1002
Entry368_43	1280	4	1	41	54	2558
slr6103_40	1095	39	1	5	12	1717
rpoE2_5	3947	488	280	820	170	9839
sll1762_26	1481	11	816	56	514	782
sll8025_97	2159	47	0	460	24	2043
sll1505_173	5143	243	5599	1699	6905	8776
sufA_34	1954	10	126	185	95	2996
slr1686_19	1198	0	0	209	6	645
ssl0312_58	1826	0	15	508	24	2007
slr0096_130	137	0	3	1	0	79
slr0782_33	1014	0	1	23	12	1044
slr2001_3	3540	28	4	371	79	2429
Entry1461_11	2648	5	7	29	99	1501
sll1108_4	1905	5	1343	1350	18	1051
Entry1731_3	1587	14	4	198	159	834
ssr2708_10	902	0	721	0	4	828
slr0418_4	4101	19	704	1307	151	6350
sll1396_77	2290	2516	665	58	43	964
slr5051_59	4145	45	14	156	4019	3332
Entry1565_30	1522	15	0	25	420	3835
ssr6099_36	1788	13	5	106	227	3143
Entry22_41	1052	1	0	12	528	1003
frdA_55	854	0	1	1	7	168
Entry646_46	1169	6	5	52	126	2118
slr2044_25	1393	12	1	26	1318	1242
sll0225_71	1655	1	696	23	14	1738
slr1035_72	1786	6	311	24	414	1359
ssl1920_41	1496	2141	0	415	12	1246
slr1415_12	1136	9	1	387	12	1200
Entry1560_23	1988	4	144	501	156	927
slr1407_82	1572	1774	99	9	25	1913
kdtB_44	849	0	0	4	15	763
Entry334_40	3533	99	2	200	47	2933
sll0677_212	16862	89	5735	3696	8735	36155
sll7103_61	1457	109	39	174	7	552
pstA2_17	1187	4	5	81	3045	315
ccmM_67	1678	2	6	7	25	871
Entry756_21	1296	85	607	149	12	1284
Entry237_1	873	17	66	77	176	148
gcpE_24	4929	8	152	1105	1458	6078
rfbF_43	1626	3	54	12	35	690
Entry1724_30	3719	8	4	1641	124	5842
Entry1236_31	1263	2	1	1465	24	2646
sll0549_39	2676	30	2056	115	88	3065
sll0022_119	1440	6	2	207	29	1543
mcpA_40	2934	2688	491	14	45	9293
sll1678_130	1138	9	4	34	62	1735
rfbJ_45	864	0	1	11	21	1162
sll7062_20	1325	32	2	434	77	1090
Entry1362_38	3517	3	5	427	79	7539
Entry652_30	861	3	1	12	16	1524
sll0765_65	2239	10	597	200	113	1359
Entry366_85	674	0	3	6	14	372
cysW_135	2051	24	671	43	68	1453
Entry966_2	1953	4	0	846	423	3118
Entry966_0	1370	4	1	159	40	1990
gylA_44	1211	16	6	130	353	1049
slr0364_23	599	0	0	4	8	132
sll0789_433	2019	4	334	291	25	838
sll0556_44	792	4	0	15	38	513
Entry417_82	809	0	2	3	5	886
Entry1451_31	1644	1	0	53	22	2405
epsB_24	2843	627	285	66	66	1370
slr1902_193	6224	3906	360	983	212	8872
ank_9	1848	3	2	274	37	2805
sll0924_3	2494	2	487	51	43	2388
metX_32	5353	23	20	124	210	12854
serS_50	246	0	0	7	3	107
Entry1783_1	1905	1803	0	232	61	2417
slr0157_225	839	2	1	5	13	1859
Entry402_19	2307	42	16	355	557	3513
cbiF_53	957	1	0	95	10	358
Entry839_51	1982	1	1	787	199	2982
Entry1019_32	2097	2	0	9	40	585
Entry402_3	692	1	108	568	5	672
slr0236_11	516	3	1	10	28	430
ycf20_10	901	2	410	7	12	937
Entry1061_51	412	1	0	3	9	579
slr0211_7	969	0	0	4	5	575
slr1870_25	1640	2	1	10	61	2790
sll1336_29	2446	6	1	14	46	3875
slr1037_37	1420	1	10	6	1696	2237
sll0686_22	601	2	0	55	12	318
Entry1619_39	3104	6	643	131	3554	5484
hisI_39	257	5	0	11	25	600
ssl2667_48	2046	314	1	345	215	2423
Entry1502_21	2000	6	5	46	125	3189
sll1491_78	5267	206	366	2825	100	9404
mraY_4	1087	8	1	63	91	1901
Entry1987_30	632	1	13	1	9	40
Entry394_29	1579	700	4	47	83	566
suhB2_28	2441	462	0	30	50	2078
slr0208_54	1448	15	0	74	14	1095
ssr1513_10	843	1001	0	62	5	115
Entry929_31	1192	7	2	30	94	1512
argC_84	2113	8	854	202	89	2415
Entry1380_96	3403	18	121	143	182	1359
ssl5064_11	1298	1	1	5	14	582
ssr0332_75	1266	0	0	4	7	204
Entry2063_41	1115	683	891	5	12	1322
sll0142_58	1598	11	1678	15	31	1626
Entry1455_6	1769	2	1	5	20	1989
glgA2_73	3966	30	1326	163	257	4113
Entry608_26	1267	1	0	28	171	881
recG_110	1976	9	5	313	185	577
slr0625_136	1587	368	783	187	17	1021
Entry1441_43	959	118	1	709	15	449
slr0723_43	211	1	0	5	110	323
slr1189_29	4125	8	7	348	97	4061
Entry165_62	1237	109	4	200	237	1742
Entry856_34	1594	39	0	31	20	1202
sll1696_54	2443	1	468	64	828	2833
Entry382_43	1184	2	1	13	50	1064
Entry1415_1	662	1978	0	621	14	2287
slr1619_162	4809	24	920	2373	128	5417
Entry702_7	902	8	6	952	7	409
Entry1631_50	1172	2	61	85	1032	499
glmS_28	2594	6	2	20	22	950
sll1758_10	1900	4	7	10	22	2049
Entry1432_22	3900	2688	904	444	733	3666
slr1599_10	1227	7	4	28	1251	430
Entry1377_31	6062	10	307	1728	2971	5219
clcD_36	2266	1005	5	121	157	620
slr0272_35	1252	1	41	289	37	1455
grpE_34	4564	31	2064	89	2194	1796
sll0755_71	2310	104	10	40	109	2005
sll0224_13	4368	1585	998	479	3547	5167
sll0596_11	996	1	57	2	6	190
Entry1929_29	2325	7	1878	554	51	2936
Entry1229_78	2322	4	7	35	23	1466
sll1858_10	1149	7	4835	85	22	2104
sll0749_58	1905	6	1	331	31	1633
sll0667_207	2798	1	261	312	23	2476
sll1025_16	1858	28	17	120	404	926
sll1537_15	1193	4	2	372	33	3965
Entry1434_64	5596	216	69	1372	202	9438
slr1652_33	3059	13	92	162	78	2527
slr1512_88	1282	847	2	76	9	415
glnH_70	1611	5	1	1043	39	2841
ccmK3_64	1601	0	3	24	30	2833
alaS_15	42	0	0	1	0	49
Entry1413_39	1852	2	1	311	21	2026
Entry1037_85	1406	2	1	271	25	1580
slr1424_24	1816	8	59	62	127	147
slr7098_84	491	0	0	4	7	471
pilT_27	880	0	0	5	338	372
Entry317_46	2823	26	1060	110	1355	7047
sll0926_33	730	1	608	4	9	546
slr2112_97	29032	5945	11392	4511	13224	63973
Entry1901_1	1588	2	0	1189	29	2747
slr0362_34	1280	4	0	150	16	1183
slr0845_4	2305	3188	3	813	31	2186
slr0069_8	2051	6438	187	1913	29	1552
sll2015_49	1140	0	6	3	4077	102
sll1400_111	2038	9	7	37	106	1088
rnb_65	2005	2652	2	20	47	966
Entry399_86	1978	36	13	5	17	156
tyrS2_168	2142	9	1489	2090	60	4128
ssl5064_58	1197	70	120	79	17	1504
sll1103_24	2043	3	87	238	365	5438
uvrA_3	600	1	0	420	5	630
ilvA_35	2036	6	892	227	67	2484
sll0414_19	1145	21	3	617	1358	2028
slr0300_10	1296	3	1	13	24	1150
sll0886_39	1782	4	1074	230	26	604
slr1420_29	1790	1835	3	483	176	3183
Entry94_75	3162	15	106	157	123	4148
sll1512_25	1947	5691	1502	194	943	2507
glyS_74	1493	0	16	22	16	306
sll1442_20	2254	4	215	31	55	2942
Entry852_36	1274	13	1	71	204	1055
pnp_19	951	3	0	311	20	1208
Entry626_78	1521	2	36	1201	22	2263
nCr0210_63	3606	149	4726	127	55	4409
ssl2009_188	4754	5069	2120	979	1478	2711
sll0039_85	1354	2	0	6	20	548
sll0594_17	3420	45	705	430	201	2906
sll0854_20	1712	1	3	43	30	1516
Entry58_7	1496	1	0	79	17	1299
phoA_10	2140	1446	8	20	3700	2119
sll7033_36	1968	52	15	350	1247	7617
slr0151_39	9131	86	1372	685	9437	6962
Entry1609_38	2296	5	4	25	1589	1964
Entry1102_0	1288	4	0	18	59	1436
sll1775_30	1420	0	0	307	12	1154
Entry1708_45	2699	4	3	154	56	5300
Entry1314_5	2142	6	27	39	163	3754
sll1369_111	3720	3	0	1736	47	3013
Entry607_115	3962	33	451	447	876	5559
Entry1592_7	2805	41	118	313	685	1736
Entry1555_54	2462	3	0	479	1434	2173
slr1045_20	974	6	4	72	114	367
slr1911_14	1759	51	1029	830	298	3230
Entry1659_37	4747	8585	52	319	198	2467
slr0204_131	589	1	40	11	5	635
sll1902_69	1294	5	563	12	26	1394
slr0328_77	1655	6	80	219	43	589
lim17_26	2218	32	7	343	330	2431
sll0668_156	1240	1	0	63	9	517
sll1558_52	915	3	0	13	31	5643
Entry267_23	4959	15	9	96	330	2228
Entry1024_75	1054	0	0	28	10	183
hypF_10	1131	6	7	20	54	1204
slr1195_61	2124	6	415	489	75	1905
Entry640_7	1977	4	1262	32	38	2857
Entry956_61	4738	4755	3	79	141	4979
pstS_28	1840	4	3632	500	41	3906
sppA_71	3855	19	891	148	302	4209
slr0245_52	1970	9	4	33	1303	890
slr0842_25	1257	2	133	14	33	2379
sll2003_14	1515	2	713	31	1796	1731
slr0689_100	2498	121	2	36	65	12419
sll1204_162	238	0	0	0	2	427
slr1262_117	1704	1	1	293	33	1096
Entry1029_28	2522	4	1	189	30	2551
sll1155_70	1613	1	0	19	28	2618
Entry468_45	1586	1	1	195	114	2232
ssl7021_127	4703	8	5	1118	919	7936
slr1507_88	1273	1	0	48	15	2803
